Gross,Net,Conventional Accounting,Economic Sector,Sector,Category,Sub-Category 1,Sub-Category 2,Sub-Category 3,Year,Gas,MT CO2e AR5 20 yr,MT CO2e AR4 100 yr
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Petroleum Coke,1991,CO2,1740,1740
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Petroleum Coke,1992,CO2,3219,3219
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Petroleum Coke,1992,N2O,10,12
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Petroleum Coke,1993,CH4,1231,366
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Petroleum Coke,1994,N2O,5,6
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Petroleum Coke,1995,CH4,930,277
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Petroleum Coke,1995,CO2,1136,1136
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Petroleum Coke,1995,N2O,4,4
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Petroleum Coke,1996,CH4,712,212
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Petroleum Coke,1996,CO2,874,874
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Petroleum Coke,1996,N2O,3,3
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Petroleum Coke,1997,CH4,0,0
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Petroleum Coke,1997,CO2,0,0
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Petroleum Coke,1997,N2O,0,0
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Petroleum Coke,1998,CH4,0,0
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Petroleum Coke,1998,N2O,0,0
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Petroleum Coke,1999,CH4,596,177
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Petroleum Coke,1999,CO2,742,742
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Petroleum Coke,1999,N2O,2,3
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Petroleum Coke,2000,N2O,0,0
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Petroleum Coke,2001,CH4,9,3
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Petroleum Coke,2001,N2O,0,0
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Petroleum Coke,2002,CO2,683,683
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Petroleum Coke,2002,N2O,2,2
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Petroleum Coke,2003,CO2,1007,1007
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Petroleum Coke,2003,N2O,3,4
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Petroleum Coke,2004,CO2,367,367
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Petroleum Coke,2004,N2O,1,1
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Petroleum Coke,2005,CO2,144,144
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Petroleum Coke,2006,CH4,17,5
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Petroleum Coke,2006,CO2,22,22
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Petroleum Coke,2007,CH4,0,0
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Petroleum Coke,2007,N2O,0,0
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Petroleum Coke,2008,CH4,35,10
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Petroleum Coke,2008,CO2,44,44
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Petroleum Coke,2008,N2O,0,0
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Petroleum Coke,2009,CH4,34,10
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Petroleum Coke,2009,N2O,0,0
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Petroleum Coke,2010,CH4,0,0
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Petroleum Coke,2010,N2O,0,0
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Petroleum Coke,2011,CH4,0,0
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Petroleum Coke,2011,CO2,0,0
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Petroleum Coke,2012,CH4,0,0
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Petroleum Coke,2012,CO2,0,0
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Petroleum Coke,2012,N2O,0,0
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Petroleum Coke,2013,CH4,0,0
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Petroleum Coke,2013,CO2,0,0
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Petroleum Coke,2013,N2O,0,0
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Petroleum Coke,2014,CH4,0,0
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Petroleum Coke,2014,CO2,0,0
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Petroleum Coke,2015,CH4,0,0
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Petroleum Coke,2015,CO2,0,0
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Petroleum Coke,2016,CH4,0,0
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Petroleum Coke,2016,CO2,0,0
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Petroleum Coke,2016,N2O,0,0
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Petroleum Coke,2017,CH4,0,0
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Petroleum Coke,2017,CO2,0,0
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Petroleum Coke,2018,CH4,0,0
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Petroleum Coke,2018,CO2,0,0
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Petroleum Coke,2018,N2O,0,0
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Petroleum Coke,2019,N2O,0,0
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Petroleum Coke,2020,CH4,0,0
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,1990,CH4,8539,2541
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,1990,CO2,10983,10983
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,1990,N2O,35,40
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,1991,CH4,24922,7417
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,1991,CO2,31812,31812
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,1991,N2O,103,116
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,1992,N2O,118,133
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,1993,CH4,45326,13490
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,1993,CO2,58274,58274
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,1994,CH4,38693,11516
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,1994,CO2,49797,49797
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,1995,CH4,12271,3652
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,1995,CO2,15621,15621
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,1995,N2O,51,58
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,1996,CH4,9600,2857
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,1996,CO2,12226,12226
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,1996,N2O,40,45
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,1997,CH4,0,0
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,1997,CO2,0,0
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,1998,CH4,0,0
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,1998,CO2,0,0
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,1998,N2O,0,0
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,1999,CH4,26295,7826
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,1999,CO2,33639,33639
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,1999,N2O,110,125
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,2000,CH4,24458,7279
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,2000,CO2,32032,32032
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,2000,N2O,104,118
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,2001,CH4,6829,2033
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,2001,N2O,30,33
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,2002,CH4,10240,3048
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,2002,CO2,13635,13635
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,2002,N2O,45,50
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,2003,N2O,75,85
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,2004,CO2,10818,10818
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,2006,CH4,1568,467
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,2006,CO2,2046,2046
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,2006,N2O,7,8
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,2007,CH4,6325,1882
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,2008,CH4,2767,823
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,2008,CO2,3621,3621
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,2009,CH4,2358,702
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,2009,CO2,3093,3093
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,2009,N2O,11,12
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,2010,CH4,5403,1608
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,2010,CO2,6933,6933
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,2010,N2O,25,28
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,2011,CO2,2431,2431
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,2011,N2O,9,10
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,2012,CH4,1703,507
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,2012,CO2,2302,2302
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,2012,N2O,8,9
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,2013,CH4,356,106
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,2014,CH4,260,77
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,2014,N2O,1,1
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,2015,CH4,117,35
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,2015,CO2,166,166
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,2015,N2O,1,1
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,2016,CO2,304,304
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,2016,N2O,1,1
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,2017,CO2,273,273
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,2017,N2O,1,1
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,2018,CH4,491,146
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,2018,CO2,667,667
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,2019,CH4,140,42
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,2019,CO2,184,184
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,2019,N2O,1,1
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,2020,CO2,46,46
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Residual Fuel,2020,N2O,0,0
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Other Fossil Fuel Use,Not Applicable,Asphalt and Road Oil,1990,CO2,291688,291688
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Other Fossil Fuel Use,Not Applicable,Asphalt and Road Oil,1991,CO2,336675,336675
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Other Fossil Fuel Use,Not Applicable,Asphalt and Road Oil,1991,N2O,964,1088
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Other Fossil Fuel Use,Not Applicable,Asphalt and Road Oil,1992,CH4,390171,116122
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Other Fossil Fuel Use,Not Applicable,Asphalt and Road Oil,1992,CO2,364585,364585
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Other Fossil Fuel Use,Not Applicable,Asphalt and Road Oil,1993,CH4,455972,135706
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Other Fossil Fuel Use,Not Applicable,Asphalt and Road Oil,1993,N2O,1318,1488
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Other Fossil Fuel Use,Not Applicable,Asphalt and Road Oil,1994,CH4,420414,125123
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Other Fossil Fuel Use,Not Applicable,Asphalt and Road Oil,1994,CO2,392845,392845
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Other Fossil Fuel Use,Not Applicable,Asphalt and Road Oil,1995,CH4,399297,118838
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Other Fossil Fuel Use,Not Applicable,Asphalt and Road Oil,1995,CO2,367081,367081
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Other Fossil Fuel Use,Not Applicable,Asphalt and Road Oil,1995,N2O,1274,1438
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Other Fossil Fuel Use,Not Applicable,Asphalt and Road Oil,1996,CH4,349126,103907
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Other Fossil Fuel Use,Not Applicable,Asphalt and Road Oil,1996,N2O,1141,1288
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Other Fossil Fuel Use,Not Applicable,Asphalt and Road Oil,1998,CH4,373978,111303
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Other Fossil Fuel Use,Not Applicable,Asphalt and Road Oil,1998,CO2,343758,343758
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Other Fossil Fuel Use,Not Applicable,Asphalt and Road Oil,1999,CH4,354214,105421
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Other Fossil Fuel Use,Not Applicable,Asphalt and Road Oil,1999,N2O,1148,1296
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Other Fossil Fuel Use,Not Applicable,Asphalt and Road Oil,2000,CO2,325681,325681
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Other Fossil Fuel Use,Not Applicable,Asphalt and Road Oil,2001,CO2,327507,327507
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Other Fossil Fuel Use,Not Applicable,Asphalt and Road Oil,2001,N2O,1023,1154
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Other Fossil Fuel Use,Not Applicable,Asphalt and Road Oil,2002,CO2,284887,284887
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Other Fossil Fuel Use,Not Applicable,Asphalt and Road Oil,2002,N2O,802,905
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Other Fossil Fuel Use,Not Applicable,Asphalt and Road Oil,2003,CH4,311325,92656
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Other Fossil Fuel Use,Not Applicable,Asphalt and Road Oil,2003,CO2,298491,298491
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Other Fossil Fuel Use,Not Applicable,Asphalt and Road Oil,2004,CO2,424223,424223
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Other Fossil Fuel Use,Not Applicable,Asphalt and Road Oil,2004,N2O,1256,1418
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Other Fossil Fuel Use,Not Applicable,Asphalt and Road Oil,2005,CH4,404272,120319
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Other Fossil Fuel Use,Not Applicable,Asphalt and Road Oil,2005,CO2,397309,397309
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Other Fossil Fuel Use,Not Applicable,Asphalt and Road Oil,2006,CH4,377599,112381
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Other Fossil Fuel Use,Not Applicable,Asphalt and Road Oil,2006,CO2,371050,371050
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Other Fossil Fuel Use,Not Applicable,Asphalt and Road Oil,2006,N2O,1087,1227
